SourceFile,LineNumber,GroupId,ArtifactId,Author,BugType,CWE,MethodSink,UnknownSource,SourceMethod,HasTainted Source,HasSafeSource,HasUnknownSource,Status,Key
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_01.java,82,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_01.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_02.java,88,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_02.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_03.java,88,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_03.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_04.java,95,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_04.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_05.java,95,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_05.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_06.java,93,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_06.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_07.java,93,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_07.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_08.java,101,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_08.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_09.java,88,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_09.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_10.java,88,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_10.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_11.java,88,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_11.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_12.java,89,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_12.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_13.java,88,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_13.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_14.java,88,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_14.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_15.java,91,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_15.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_16.java,84,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_16.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_17.java,88,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_17.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_21.java,92,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_21.badSink(Ljava/lang/String;)V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_21.java,380,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_21.goodG2BSink(Ljava/lang/String;)V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_22b.java,39,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_22b.badSink(Ljava/lang/String;)V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_22b.java,229,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_22b.goodG2BSink(Ljava/lang/String;)V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_31.java,89,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_31.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_41.java,45,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_41.badSink(Ljava/lang/String;)V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_41.java,150,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_41.goodG2BSink(Ljava/lang/String;)V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_42.java,89,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_42.badSource()Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_42.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_45.java,50,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_45.dataBad,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_45.badSink()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_45.java,157,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_45.dataGoodG2B,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_45.goodG2BSink()V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_51b.java,39,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_51b.badSink(Ljava/lang/String;)V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_51b.java,96,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_51b.goodG2BSink(Ljava/lang/String;)V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_52c.java,39,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_52c.badSink(Ljava/lang/String;)V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_52c.java,96,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_52c.goodG2BSink(Ljava/lang/String;)V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_53d.java,39,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_53d.badSink(Ljava/lang/String;)V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_53d.java,96,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_53d.goodG2BSink(Ljava/lang/String;)V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_54e.java,39,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_54e.badSink(Ljava/lang/String;)V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_54e.java,96,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_54e.goodG2BSink(Ljava/lang/String;)V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_61a.java,40,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/util/Properties.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_61a.bad()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_66b.java,40,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_66b.badSink([Ljava/lang/String;)V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_66b.java,98,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_66b.goodG2BSink([Ljava/lang/String;)V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_67b.java,40,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_67a$Container.containerOne,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_67b.badSink(Ltestcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_67a$Container;)V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_67b.java,98,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_67a$Container.containerOne,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_67b.goodG2BSink(Ltestcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_67a$Container;)V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_68b.java,40,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_68a.data,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_68b.badSink()V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_68b.java,98,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_68a.data,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_68b.goodG2BSink()V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_71b.java,40,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_71b.badSink(Ljava/lang/Object;)V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_71b.java,98,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_71b.goodG2BSink(Ljava/lang/Object;)V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_72b.java,41,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_72b.badSink(Ljava/util/Vector;)V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_72b.java,99,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_72b.goodG2BSink(Ljava/util/Vector;)V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_73b.java,41,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_73b.badSink(Ljava/util/LinkedList;)V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_73b.java,99,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_73b.goodG2BSink(Ljava/util/LinkedList;)V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_74b.java,41,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_74b.badSink(Ljava/util/HashMap;)V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_74b.java,99,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_74b.goodG2BSink(Ljava/util/HashMap;)V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_75b.java,51,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/io/ObjectInputStream.readObject()Ljava/lang/Object;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_75b.badSink([B)V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_75b.java,152,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,java/io/ObjectInputStream.readObject()Ljava/lang/Object;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_75b.goodG2BSink([B)V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_81_bad.java,39,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_81_bad.action(Ljava/lang/String;)V,false,false,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_81_goodG2B.java,39,,,,SQL_INJECTION_JDBC,89,java/sql/Connection.prepareStatement(Ljava/lang/String;)Ljava/sql/PreparedStatement;,,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__PropertiesFile_prepareStatement_81_goodG2B.action(Ljava/lang/String;)V,false,false,false,GOOD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_01.java,50,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.addBatch(Ljava/lang/String;)V,java/lang/System.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_01.bad()V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_02.java,60,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.addBatch(Ljava/lang/String;)V,java/lang/System.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_02.bad()V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_03.java,60,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.addBatch(Ljava/lang/String;)V,java/lang/System.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_03.bad()V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_04.java,67,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.addBatch(Ljava/lang/String;)V,java/lang/System.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_04.bad()V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_05.java,67,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.addBatch(Ljava/lang/String;)V,java/lang/System.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_05.bad()V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_06.java,65,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.addBatch(Ljava/lang/String;)V,java/lang/System.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_06.bad()V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_07.java,65,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.addBatch(Ljava/lang/String;)V,java/lang/System.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_07.bad()V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_08.java,73,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.addBatch(Ljava/lang/String;)V,java/lang/System.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_08.bad()V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_09.java,60,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.addBatch(Ljava/lang/String;)V,java/lang/System.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_09.bad()V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_10.java,60,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.addBatch(Ljava/lang/String;)V,java/lang/System.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_10.bad()V,true,true,false,BAD,
src/testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_11.java,60,,,,SQL_INJECTION_JDBC,89,java/sql/Statement.addBatch(Ljava/lang/String;)V,java/lang/System.getProperty(Ljava/lang/String;)Ljava/lang/String;,testcases/CWE89_SQL_Injection/s04/CWE89_SQL_Injection__Property_executeBatch_11.bad()V,true,true,false,BAD,
